mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.510186243057251,0.0068628891195551284,0.06365633010864258,0.0008344201620847705,,0.5,4,600,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.6992684897140797,-0.9480921388882151,-0.5990184664138145,-0.47316966874777777,-0.9878312897562487,-0.7414760107040272,0.1987184278470325,38
0.2782001495361328,0.013275155097072099,0.04709124565124512,0.0006436094948027317,,1.0,1,300,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.7030465841964622,-0.7879723288575199,-0.5574962920806561,-0.48640300177432017,-0.8466182051696328,-0.6763072824157182,0.13591877758145587,35
0.5292242050170899,0.013709544272577171,0.06656990051269532,0.00664529216728765,,1.0,1,600,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.7247361938216613,-0.7785966277146523,-0.535455256565876,-0.4750452377384717,-0.8357865892057472,-0.6699239810092816,0.14027408174379255,27
0.2773140430450439,0.009240331005523825,0.049475240707397464,0.013319572515508913,,1.0,2,300,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6801604135547717,-0.7877667714839918,-0.5687369699206369,-0.4815645303197617,-0.8344875131868249,-0.6705432396931974,0.13174903446431574,28
0.5180163383483887,0.005754923733525504,0.06334877014160156,0.0008019389146531842,,1.0,2,600,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.7115395134422849,-0.7801000956598506,-0.5432838434420195,-0.4623459641126402,-0.8200231803105926,-0.6634585193934777,0.13807081152969486,17
0.28055357933044434,0.006889284939020045,0.04783563613891602,0.0008078880363960378,,1.0,4,300,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.7075535285210297,-0.9161737661777761,-0.6477393113921633,-0.5481100855050904,-0.9713025857352989,-0.7581758554662718,0.16079354521008274,48
0.5585883140563965,0.007789340285662583,0.0793459415435791,0.0009806902572063547,,1.0,4,600,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.7153060530747444,-0.9162933022274634,-0.6364313077323964,-0.5221684962982901,-0.9731444211890804,-0.752668716104395,0.16936351244639636,45
0.2853515148162842,0.007023629492421135,0.04543428421020508,0.004254729149663268,5,sqrt,1,300,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.658607174601584,-0.8200293229476294,-0.4727452634782704,-0.38207657152133534,-0.9808465549817834,-0.6628609775061205,0.2194623787782548,16
0.5099457263946533,0.006355791645997699,0.06344389915466309,0.0004950207511144642,5,sqrt,1,600,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.6515127399045457,-0.829755964785913,-0.46949207234843177,-0.37872706604302947,-0.9812805801114064,-0.6621536846386652,0.22248365081879126,15
0.2654263019561768,0.01131500607497889,0.03858027458190918,0.00698013725710878,5,sqrt,2,300,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6654022257709188,-0.83069919530338,-0.4681140570155957,-0.3660431900548807,-1.0023590980873882,-0.6665235532464326,0.23211858557945814,25
